,id,date,IN_VEHICLE,ON_BIKE,ON_FOOT,RUNNING,STILL,TILTING,WALKING,UNKNOWN,MIMS_SUM_WEAR,SLEEP_MINUTES,SCREEN_ON_SECONDS,UNLOCK_EVENTS_NUM,USAGE_DURATION_MIN,Q1_SAD,Q2_HAPP,Q3_FATIG,Q4_EN,Q5_REL,Q6_TEN,Q7_STRESS,Q8_FRUST,Q9_NERV,Val_12,Val_13,Val_4,Val_5,Val_6,Val_7,Val_8,activity_0,activity_2,alone_0,burden_1,control_1,demands_1,energy_9,excite_14,family_1,fatigue_13,feel_eat_1,feel_exer_1,feel_sit_1,focus_3,friend_1,frust_12,happy_8,hunger_0,int_eat_1,int_exer_3,int_sed_1,nervous_4,pain_0,proc_4,prod_0,relax_10,routine_0,sad_7,sleep_0,stress_2,tense_11,tired_1,trait_10,trait_14,trait_18,trait_19,trait_20,trait_21,trait_22,trait_23,trait_24,trait_25,trait_26,trait_3,trait_4,trait_6,trivia_1,trivia_11,trivia_13,trivia_15,trivia_17,trivia_20,trivia_5,trivia_9,Participant_ID,Prompt_Type,Study_Mode,Prompt_Trigger,Time_Window_Start,Time_Window_End,Initial_Prompt_Date,Initial_Prompt_Local_Time,Initial_Prompt_UTC_Offset,Initial_Prompt_UnixTime,Answer_Status,Reprompt1_Prompt_Date,Reprompt1_Prompt_Local_Time,Reprompt1_Prompt_UnixTime,Reprompt2_Prompt_Date,Reprompt2_Prompt_Local_Time,Reprompt2_Prompt_UnixTime,Reprompt3_Prompt_Date,Reprompt3_Prompt_Local_Time,Reprompt3_Prompt_UnixTime,Reprompt4_Prompt_Date,Reprompt4_Prompt_Local_Time,Reprompt4_Prompt_UnixTime,Reprompt5_Prompt_Date,Reprompt5_Prompt_Local_Time,Reprompt5_Prompt_UnixTime,Question_Set_Completion_Date,Question_Set_Completion_Local_Time,Question_Set_Completion_UnixTime,Question_Set_Completion_Prompt_Number,Probabilistic_Question_Set_Selected,Number_Of_Questions_Presented,Surveyversionnumber,Question_1_ID,Question_1_Text,Question_1_Answer_Text,Question_1_Answer_Unixtime,Question_2_ID,Question_2_Text,Question_2_Answer_Text,Question_2_Answer_Unixtime,Question_3_ID,Question_3_Text,Question_3_Answer_Text,Question_3_Answer_Unixtime,Question_4_ID,Question_4_Text,Question_4_Answer_Text,Question_4_Answer_Unixtime,Question_5_ID,Question_5_Text,Question_5_Answer_Text,Question_5_Answer_Unixtime,Question_6_ID,Question_6_Text,Question_6_Answer_Text,Question_6_Answer_Unixtime,Question_7_ID,Question_7_Text,Question_7_Answer_Text,Question_7_Answer_Unixtime,Question_8_ID,Question_8_Text,Question_8_Answer_Text,Question_8_Answer_Unixtime,Question_9_ID,Question_9_Text,Question_9_Answer_Text,Question_9_Answer_Unixtime,Question_10_ID,Question_10_Text,Question_10_Answer_Text,Question_10_Answer_Unixtime,Question_11_ID,Question_11_Text,Question_11_Answer_Text,Question_11_Answer_Unixtime,Question_12_ID,Question_12_Text,Question_12_Answer_Text,Question_12_Answer_Unixtime,Question_13_ID,Question_13_Text,Question_13_Answer_Text,Question_13_Answer_Unixtime,Question_14_ID,Question_14_Text,Question_14_Answer_Text,Question_14_Answer_Unixtime,Question_15_ID,Question_15_Text,Question_15_Answer_Text,Question_15_Answer_Unixtime,Question_16_ID,Question_16_Text,Question_16_Answer_Text,Question_16_Answer_Unixtime,Question_17_ID,Question_17_Text,Question_17_Answer_Text,Question_17_Answer_Unixtime,Question_18_ID,Question_18_Text,Question_18_Answer_Text,Question_18_Answer_Unixtime,Question_19_ID,Question_19_Text,Question_19_Answer_Text,Question_19_Answer_Unixtime,Q1_SAD_int,Q2_HAPP_int,Q3_FATIG_int,Q4_EN_int,Q5_REL_int,Q6_TEN_int,Q7_STRESS_int,Q8_FRUST_int,Q9_NERV_int,Q10_FOC_int,Q11_RESIST_int,Q12_PROC_int,Q13_DEM_int,Q14_ROUT_int,mood_score
10,spinstersubatomiccoyness,2020-05-20,0.0,0.0,84.0,0.0,1215.0,56.0,0.0,16.0,,,9295.0,68.0,156.0,1.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2020-05-20,2020-05-20 22:30:00 MST,GMT-07:00,1590039000156,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-20,2020-05-20 22:31:59 MST,1590039119312,1,set_3,22,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590044400000.0,1590039012106.0,key_next_wake_que,What time do you plan to wake up next?,1590081300000.0,1590039018288.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590039025954.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1590039031426.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1590039037914.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1590039041024.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1590039044876.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1590039047506.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1590039050520.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1590039053644.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1590039056895.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1590039060600.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1590039064955.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",A little,1590039070012.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1590039075070.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1590039077683.0,Q15_SICK,I was sick or ill today.,No,1590039080446.0,Q16_MISS,I missed or took time off from work or school today.,Yes,1590039088283.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590039091329.0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,6
11,spinstersubatomiccoyness,2020-05-21,0.0,0.0,0.0,0.0,1317.0,42.0,0.0,6.0,,,5596.0,52.0,144.0,1.0,4.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2020-05-21,2020-05-21 22:47:00 MST,GMT-07:00,1590126420140,Completed,2020-05-21,2020-05-21 22:52:00 MST,1590126720248,,,-1,,,-1,,,-1,,,-1,2020-05-21,2020-05-21 23:04:40 MST,1590127480319,2,set_2,24,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590130800000.0,1590127406791.0,key_next_wake_que,What time do you plan to wake up next?,1590167700000.0,1590127410258.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590127415033.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1590127418899.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1590127421765.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1590127425141.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1590127427556.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1590127430253.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1590127432827.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1590127436678.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1590127440143.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1590127443139.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1590127447052.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590127449044.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1590127451350.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1590127454985.0,Q15_SICK,I was sick or ill today.,No,1590127457050.0,Q16_MISS,I missed or took time off from work or school today.,No,1590127459589.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590127463492.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
12,spinstersubatomiccoyness,2020-05-22,2.0,0.0,0.0,0.0,1278.0,62.0,0.0,15.0,,,9743.0,100.0,100.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2020-05-22,2020-05-22 22:47:00 MST,GMT-07:00,1590212820136,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-22,2020-05-22 22:50:53 MST,1590213053790,1,set_2,24,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590219000000.0,1590212839212.0,key_next_wake_que,What time do you plan to wake up next?,1590254100000.0,1590212854270.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590212857116.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Moderately,1590212870234.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1590212875877.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1590212883914.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1590212888182.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1590212892499.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1590212895881.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1590212921928.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1590212925433.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1590212928853.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1590212941249.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590212948411.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1590212951492.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1590212954006.0,Q15_SICK,I was sick or ill today.,No,1590212989329.0,Q16_MISS,I missed or took time off from work or school today.,No,1590212991948.0,Q17_TRAVEL,I traveled away from home today.,No,1590212995875.0,0,2,1,2,1,1,0,0,0,0,1,0,0,0,8
13,spinstersubatomiccoyness,2020-05-23,19.0,0.0,31.0,0.0,1199.0,56.0,0.0,29.0,,,4953.0,60.0,73.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2020-05-23,2020-05-23 22:37:00 MST,GMT-07:00,1590298620238,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-23,2020-05-23 22:38:09 MST,1590298689536,1,set_4,24,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590305400000.0,1590298630073.0,key_next_wake_que,What time do you plan to wake up next?,1590340500000.0,1590298631980.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590298634336.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1590298637131.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1590298639534.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1590298642746.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1590298645897.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1590298647631.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1590298650277.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Moderately,1590298653323.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1590298655137.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1590298657363.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Very much so,1590298660016.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590298664093.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1590298666245.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1590298668452.0,Q15_SICK,I was sick or ill today.,No,1590298670218.0,Q16_MISS,I missed or took time off from work or school today.,No,1590298672442.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590298674779.0,0,1,0,2,1,0,1,2,0,0,0,0,0,0,7
14,spinstersubatomiccoyness,2020-05-25,0.0,0.0,1.0,0.0,1283.0,42.0,0.0,9.0,11394.14239339573,684.0,7535.0,46.0,63.0,2.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,2.5,4.0,,,1.0,5.0,,3.0,4.333333333333333,,,5.0,,,,4.0,,1.0,1.0,4.666666666666667,,,,,,1.8,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,1.0,,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2020-05-25,2020-05-25 22:34:00 MST,GMT-07:00,1590471240134,Completed,2020-05-25,2020-05-25 22:39:00 MST,1590471540191,,,-1,,,-1,,,-1,,,-1,2020-05-25,2020-05-25 22:39:20 MST,1590471560388,2,set_2,24,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590476400000.0,1590471251146.0,key_next_wake_que,What time do you plan to wake up next?,1590512400000.0,1590471254271.0,Q1_SAD,"Over the past day, how SAD did you feel?",A little,1590471259196.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1590471267715.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",A little,1590471271755.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1590471276553.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1590471288196.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1590471295391.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1590471331508.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Moderately,1590471334289.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1590471337003.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1590471372433.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1590471377079.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590471382615.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1590471386862.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1590471404255.0,Q15_SICK,I was sick or ill today.,No,1590471407523.0,Q16_MISS,I missed or took time off from work or school today.,No,1590471410081.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590471412557.0,1,1,1,1,2,1,1,2,0,1,1,0,0,0,12
15,spinstersubatomiccoyness,2020-05-26,13.0,0.0,50.0,0.0,1109.0,72.0,0.0,60.0,14297.433824100695,477.0,6139.0,88.0,60.0,1.0,5.0,1.0,5.0,3.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,5.0,5.0,5.0,,,,5.0,,3.8333333333333335,,,,4.75,,,,3.0,1.0,1.0,,5.0,,5.0,,,2.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,5.0,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2020-05-26,2020-05-26 22:19:00 MST,GMT-07:00,1590556740158,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-26,2020-05-26 22:20:37 MST,1590556837325,1,set_3,22,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590563700000.0,1590556750801.0,key_next_wake_que,What time do you plan to wake up next?,1590597000000.0,1590556754642.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590556760642.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1590556763867.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1590556769794.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Extremely,1590556773749.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1590556779704.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1590556782098.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1590556786809.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Moderately,1590556789966.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1590556793098.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1590556796812.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1590556806312.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590556809731.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1590556815251.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Quite a bit,1590556819572.0,Q15_SICK,I was sick or ill today.,No,1590556821809.0,Q16_MISS,I missed or took time off from work or school today.,No,1590556825103.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590556828852.0,0,0,0,0,2,1,1,2,0,1,2,0,1,1,11
16,spinstersubatomiccoyness,2020-05-27,0.0,0.0,69.0,0.0,1197.0,57.0,0.0,22.0,9914.33686823115,489.0,6162.0,80.0,55.0,1.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,5.0,,5.0,,4.5,4.5,,,,,1.0,5.0,,,4.0,,,,,2.0,1.0,1.0,5.0,4.5,5.0,,,2.333333333333333,,2.333333333333333,,,,,,,,,,,,,,,,,1.0,5.0,,,,,spinstersubatomiccoyness,Daily,TIME,RANDOM,22,23,2020-05-27,2020-05-27 22:34:00 MST,GMT-07:00,1590644040164,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-27,2020-05-27 22:36:32 MST,1590644192847,1,set_4,24,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590650100000.0,1590644048038.0,key_next_wake_que,What time do you plan to wake up next?,1590681600000.0,1590644050713.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590644054371.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1590644060027.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1590644062501.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1590644066001.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Moderately,1590644070473.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1590644091841.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1590644102690.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1590644105062.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",A little,1590644110860.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1590644121300.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1590644129586.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590644134086.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1590644139123.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Very much so,1590644161234.0,Q15_SICK,I was sick or ill today.,No,1590644164349.0,Q16_MISS,I missed or took time off from work or school today.,No,1590644166834.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590644169801.0,0,1,0,1,2,0,1,0,1,1,1,0,1,0,9
17,spinstersubatomiccoyness,2020-05-28,1.0,0.0,38.0,0.0,1209.0,101.0,0.0,22.0,17015.97613946582,438.0,8569.0,137.0,24.0,1.0,4.0,1.0,3.5,4.0,1.0,1.25,1.0833333333333333,1.5,,,,,,,,,,1.0,,,,5.0,1.0,,,5.0,,,5.0,,,,,,,,,1.0,1.0,5.0,4.666666666666667,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,5.0,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,22,23,2020-05-28,2020-05-28 22:10:00 MST,GMT-07:00,1590729000142,Completed,2020-05-28,2020-05-28 22:15:00 MST,1590729300235,,,-1,,,-1,,,-1,,,-1,2020-05-28,2020-05-28 22:16:33 MST,1590729393297,2,set_3,22,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590735600000.0,1590729319586.0,key_next_wake_que,What time do you plan to wake up next?,1590755400000.0,1590729322566.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590729329536.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1590729335667.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Not at all,1590729338025.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1590729340703.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1590729344922.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1590729347275.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",A little,1590729349562.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1590729352490.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Moderately,1590729358649.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1590729361242.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Not at all,1590729364315.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590729371097.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",A little,1590729375476.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Quite a bit,1590729378852.0,Q15_SICK,I was sick or ill today.,No,1590729381504.0,Q16_MISS,I missed or took time off from work or school today.,No,1590729383686.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590729386043.0,0,0,0,1,1,0,1,0,2,0,4,0,1,1,11
18,spinstersubatomiccoyness,2020-05-29,544.0,0.0,1.0,0.0,576.0,121.0,0.0,85.0,10821.973792347168,340.0,9914.0,136.0,36.0,1.0,3.5625,2.3125,2.625,3.8125,1.25,1.5,1.0,1.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,22,23,2020-05-29,2020-05-29 22:39:00 MST,GMT-07:00,1590817140235,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-29,2020-05-29 22:40:31 MST,1590817231492,1,set_3,22,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590818400000.0,1590817152535.0,key_next_wake_que,What time do you plan to wake up next?,1590856200000.0,1590817157263.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590817162116.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Quite a bit,1590817181198.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Quite a bit,1590817184815.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Moderately,1590817187200.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Quite a bit,1590817190424.0,Q6_TEN,"Over the past day, how TENSE did you feel?",A little,1590817192508.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Moderately,1590817194502.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1590817196551.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Moderately,1590817199168.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Very much so,1590817201268.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Quite a bit,1590817205340.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590817207573.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1590817216504.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Not at all,1590817219576.0,Q15_SICK,I was sick or ill today.,No,1590817221795.0,Q16_MISS,I missed or took time off from work or school today.,Yes,1590817224303.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590817226538.0,0,1,3,2,1,1,2,0,2,0,1,0,0,4,17
19,spinstersubatomiccoyness,2020-05-30,71.0,2.0,61.0,0.0,1008.0,102.0,0.0,124.0,13582.661123068716,415.0,5888.0,68.0,38.0,1.0,3.8333333333333335,2.0,3.1666666666666665,4.25,1.0,1.0,1.0,1.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spinstersubatomiccoyness,Daily,BURST,RANDOM,22,23,2020-05-30,2020-05-30 22:24:01 MST,GMT-07:00,1590902641858,Completed,,,-1,,,-1,,,-1,,,-1,,,-1,2020-05-30,2020-05-30 22:25:53 MST,1590902753324,1,set_1,25,8,key_next_sleep_que,What time do you plan to go to sleep next?,1590908400000.0,1590902649884.0,key_next_wake_que,What time do you plan to wake up next?,1590942600000.0,1590902652045.0,Q1_SAD,"Over the past day, how SAD did you feel?",Not at all,1590902654778.0,Q2_HAPP,"Over the past day, how HAPPY did you feel?",Extremely,1590902661406.0,Q3_FATIG,"Over the past day, how FATIGUED did you feel?",Moderately,1590902671023.0,Q4_EN,"Over the past day, how ENERGETIC did you feel?",Quite a bit,1590902677646.0,Q5_REL,"Over the past day, how RELAXED did you feel?",Extremely,1590902680220.0,Q6_TEN,"Over the past day, how TENSE did you feel?",Not at all,1590902682598.0,Q7_STRESS,"Over the past day, how STRESSED did you feel?",Not at all,1590902685801.0,Q8_FRUST,"Over the past day,  how FRUSTRATED do you feel?",Not at all,1590902687404.0,Q9_NERV,"Over the past day, how  NERVOUS did you feel?",Not at all,1590902688964.0,Q10_FOC,"Over the past day, I felt FOCUSED.",Quite a bit,1590902691696.0,Q11_RESIST,"Over the past day, I felt like I could RESIST doing things that aren’t good for me.",Moderately,1590902695560.0,Q12_PROC,"Over the past day, I PROCRASTINATED.",Not at all,1590902699879.0,Q13_DEM,"Over the past day, I felt like I couldn’t get everything done.",Not at all,1590902702435.0,Q14_ROUT,"Over the past day, I followed my usual routine.",Moderately,1590902709263.0,Q15_SICK,I was sick or ill today.,No,1590902711313.0,Q16_MISS,I missed or took time off from work or school today.,Yes,1590902714188.0,Q17_TRAVEL,I traveled away from home today.,Yes,1590902717242.0,0,0,2,1,0,0,0,0,0,1,2,0,0,2,8
